Order_ID,Order_Date,Ship_Date,Category,Product,Region,City,Segment,Ship_Mode,Quantity,Sales,Discount,Profit
ORD02449,2024-11-07,2024-11-14,Fashion,Watch,East,Kolkata,Consumer,Same Day,5,16605.11,0.0,1810.79
ORD02450,2024-05-06,2024-05-09,Fashion,Shoes,North,Lucknow,Consumer,Same Day,3,8562.87,0.3,-192.59
ORD02451,2024-06-18,2024-06-21,Fashion,Shoes,West,Pune,Home Office,Standard,8,8696.53,0.2,-62.75
ORD02452,2024-11-10,2024-11-13,Fashion,Shoes,South,Bengaluru,Consumer,Standard,4,13220.42,0.05,1879.62
ORD02453,2024-07-27,2024-07-29,Electronics,Smartphone,West,Pune,Home Office,Standard,2,6910.76,0.0,996.11
ORD02454,2024-03-23,2024-03-28,Books,Magazine,South,Chennai,Consumer,Same Day,6,24496.26,0.15,1169.11
ORD02455,2024-11-12,2024-11-14,Home,Chair,North,Lucknow,Consumer,Standard,1,3709.54,0.15,188.14
ORD02456,2024-08-23,2024-08-27,Sports,Tennis Racket,South,Chennai,Corporate,Standard,2,7953.72,0.15,386.28
ORD02457,2024-06-26,2024-07-03,Electronics,Headphones,South,Hyderabad,Home Office,Standard,8,20313.24,0.15,2715.76
ORD02458,2024-03-31,2024-04-01,Fashion,Jeans,North,Chandigarh,Consumer,Same Day,5,8627.1,0.0,2085.8
ORD02459,2024-11-22,2024-11-25,Sports,Cricket Bat,West,Ahmedabad,Consumer,Second Class,1,4457.86,0.3,526.15
ORD02460,2024-05-19,2024-05-20,Sports,Yoga Mat,West,Pune,Home Office,Second Class,7,2986.96,0.3,256.35
ORD02461,2024-03-15,2024-03-17,Fashion,Jacket,West,Ahmedabad,Corporate,Standard,6,9770.81,0.0,1830.01
ORD02462,2024-06-09,2024-06-10,Electronics,Laptop,South,Hyderabad,Consumer,Second Class,3,7028.26,0.0,630.39
ORD02463,2024-10-01,2024-10-07,Fashion,Jacket,North,Delhi,Home Office,Second Class,5,4832.39,0.0,481.83
ORD02464,2024-12-10,2024-12-14,Fashion,Jeans,South,Bengaluru,Home Office,Standard,4,13954.71,0.0,3576.55
ORD02465,2024-02-14,2024-02-20,Books,Textbook,West,Mumbai,Home Office,Same Day,4,11119.44,0.3,706.23
ORD02466,2024-01-24,2024-01-25,Home,Lamp,North,Chandigarh,Consumer,First Class,5,16552.39,0.15,1678.88
ORD02467,2024-08-21,2024-08-22,Home,Mixer,East,Patna,Corporate,Second Class,2,7893.22,0.15,1481.28
ORD02468,2024-09-27,2024-09-30,Fashion,Watch,East,Kolkata,Consumer,Standard,6,4200.95,0.05,616.51
ORD02469,2024-08-29,2024-08-31,Sports,Football,East,Patna,Home Office,Same Day,5,9683.37,0.1,1104.52
ORD02470,2024-08-12,2024-08-16,Fashion,Shoes,West,Mumbai,Home Office,Standard,3,7130.68,0.15,147.24
ORD02471,2024-03-09,2024-03-15,Sports,Tennis Racket,West,Mumbai,Corporate,Same Day,7,9481.39,0.1,1044.45
ORD02472,2024-04-10,2024-04-15,Books,Magazine,South,Bengaluru,Home Office,Same Day,6,11667.54,0.05,1712.25
ORD02473,2024-05-27,2024-06-02,Fashion,T-Shirt,South,Hyderabad,Corporate,Standard,3,3730.78,0.3,431.0
ORD02474,2024-01-01,2024-01-04,Fashion,Shoes,West,Pune,Home Office,Standard,3,7717.04,0.05,1547.3
ORD02475,2024-04-05,2024-04-08,Electronics,Monitor,West,Mumbai,Home Office,Second Class,5,5178.78,0.3,-256.59
ORD02476,2024-01-14,2024-01-21,Electronics,Keyboard,West,Ahmedabad,Corporate,Same Day,7,8362.22,0.15,479.88
ORD02477,2024-10-13,2024-10-20,Fashion,Jacket,West,Ahmedabad,Consumer,Standard,8,37195.75,0.05,4853.33
ORD02478,2024-02-10,2024-02-17,Electronics,Headphones,South,Chennai,Corporate,Second Class,4,8510.04,0.05,1642.6
ORD02479,2024-11-02,2024-11-04,Home,Chair,North,Lucknow,Corporate,Standard,3,7548.78,0.0,1182.59
ORD02480,2024-03-28,2024-03-30,Electronics,Headphones,North,Chandigarh,Home Office,Second Class,3,8937.74,0.0,1686.04
ORD02481,2024-12-22,2024-12-27,Fashion,Jacket,North,Lucknow,Corporate,Standard,4,1192.11,0.2,3.39
ORD02482,2024-10-24,2024-10-29,Books,Biography,West,Ahmedabad,Corporate,Standard,5,20983.14,0.15,3858.34
ORD02483,2024-07-28,2024-08-04,Fashion,Jeans,South,Bengaluru,Corporate,Same Day,8,6370.77,0.1,887.17
ORD02484,2024-09-09,2024-09-11,Fashion,Watch,North,Lucknow,Home Office,First Class,2,9951.05,0.0,1657.19
ORD02485,2024-07-06,2024-07-13,Books,Textbook,North,Chandigarh,Corporate,Same Day,4,16718.54,0.05,2913.63
ORD02486,2024-10-14,2024-10-19,Home,Lamp,North,Chandigarh,Consumer,Standard,5,15611.26,0.05,2382.29
ORD02487,2024-11-25,2024-12-02,Sports,Cricket Bat,North,Chandigarh,Consumer,Same Day,3,10646.87,0.0,2477.76
ORD02488,2024-07-18,2024-07-20,Electronics,Monitor,West,Pune,Home Office,Second Class,4,16070.62,0.3,-572.95
ORD02489,2024-10-23,2024-10-24,Books,Novel,South,Bengaluru,Consumer,First Class,8,25174.54,0.2,1155.12
ORD02490,2024-09-21,2024-09-28,Sports,Football,South,Chennai,Corporate,Second Class,3,9259.82,0.3,-100.28
ORD02491,2024-04-21,2024-04-26,Fashion,Jacket,South,Hyderabad,Home Office,Second Class,2,1870.23,0.1,429.85
ORD02492,2024-12-24,2024-12-30,Home,Cookware,East,Kolkata,Consumer,First Class,8,32654.92,0.0,8056.8
ORD02493,2024-04-03,2024-04-09,Sports,Football,East,Bhubaneswar,Consumer,Same Day,7,31573.82,0.0,7697.07
ORD02494,2024-10-11,2024-10-14,Electronics,Laptop,West,Mumbai,Corporate,Second Class,5,9592.18,0.0,2349.73
ORD02495,2024-08-28,2024-09-02,Electronics,Headphones,West,Mumbai,Corporate,First Class,1,3094.92,0.0,801.43
ORD02496,2024-03-10,2024-03-16,Sports,Football,West,Ahmedabad,Corporate,Standard,5,9696.7,0.2,850.17
ORD02497,2024-04-06,2024-04-09,Sports,Tennis Racket,South,Hyderabad,Home Office,Standard,2,4824.66,0.3,411.45
ORD02498,2024-08-07,2024-08-11,Books,Comics,North,Delhi,Consumer,Same Day,4,4943.22,0.2,366.26
ORD02499,2024-04-02,2024-04-05,Home,Mixer,West,Ahmedabad,Consumer,Second Class,4,14366.96,0.0,3178.97
ORD02500,2024-05-05,2024-05-07,Home,Cookware,North,Lucknow,Home Office,Second Class,4,16366.56,0.0,2657.26
ORD02501,2024-06-07,2024-06-10,Books,Biography,East,Kolkata,Corporate,Second Class,2,8958.98,0.0,1879.26
ORD02502,2024-07-07,2024-07-08,Fashion,Watch,East,Kolkata,Home Office,First Class,1,955.24,0.1,75.4
ORD02503,2024-12-02,2024-12-03,Books,Comics,East,Patna,Corporate,Same Day,2,1532.95,0.3,50.51
ORD02504,2024-11-13,2024-11-19,Fashion,T-Shirt,East,Kolkata,Consumer,Second Class,5,12879.83,0.05,2308.06
ORD02505,2024-12-16,2024-12-22,Books,Novel,East,Bhubaneswar,Home Office,Standard,3,4921.18,0.1,1122.15
ORD02506,2024-06-12,2024-06-17,Sports,Cricket Bat,West,Mumbai,Corporate,Second Class,2,660.75,0.05,78.41
ORD02507,2024-08-09,2024-08-14,Sports,Tennis Racket,South,Bengaluru,Home Office,Same Day,3,4082.81,0.15,601.09
ORD02508,2024-10-18,2024-10-21,Sports,Cricket Bat,South,Hyderabad,Consumer,Standard,6,7931.36,0.2,450.06
ORD02509,2024-11-30,2024-12-06,Sports,Cricket Bat,North,Lucknow,Consumer,First Class,4,15842.08,0.1,877.07
ORD02510,2024-04-07,2024-04-09,Electronics,Monitor,West,Ahmedabad,Corporate,Second Class,3,7978.38,0.05,869.9
ORD02511,2024-08-11,2024-08-16,Home,Cookware,South,Chennai,Corporate,Standard,6,4152.8,0.3,146.85
ORD02512,2024-07-15,2024-07-20,Sports,Dumbbell,East,Bhubaneswar,Consumer,First Class,3,4693.61,0.3,199.03
ORD02513,2024-06-26,2024-06-28,Fashion,T-Shirt,West,Pune,Home Office,First Class,4,7328.5,0.0,1432.89
ORD02514,2024-11-05,2024-11-12,Sports,Yoga Mat,West,Ahmedabad,Corporate,First Class,1,1393.95,0.15,231.86
ORD02515,2024-01-23,2024-01-26,Fashion,Jeans,East,Patna,Corporate,Standard,2,8459.27,0.15,727.26
ORD02516,2024-03-10,2024-03-15,Sports,Tennis Racket,South,Bengaluru,Home Office,Same Day,1,3857.71,0.2,185.34
ORD02517,2024-08-08,2024-08-12,Home,Cookware,East,Patna,Home Office,First Class,7,23809.92,0.2,4108.98
ORD02518,2024-08-09,2024-08-14,Books,Novel,West,Ahmedabad,Consumer,Standard,2,4792.73,0.3,-314.16
ORD02519,2024-05-13,2024-05-20,Fashion,Watch,West,Mumbai,Home Office,Same Day,2,652.64,0.05,140.11
ORD02520,2024-11-30,2024-12-03,Electronics,Headphones,West,Pune,Consumer,Same Day,6,13262.34,0.3,-64.21
ORD02521,2024-04-14,2024-04-17,Electronics,Laptop,West,Pune,Home Office,Second Class,5,7258.23,0.3,483.53
ORD02522,2024-01-09,2024-01-15,Fashion,Watch,West,Ahmedabad,Corporate,Same Day,6,1737.02,0.1,164.74
ORD02523,2024-05-15,2024-05-17,Books,Magazine,South,Chennai,Home Office,Same Day,6,10152.96,0.05,2233.29
ORD02524,2024-06-18,2024-06-19,Electronics,Monitor,South,Chennai,Home Office,Second Class,8,6375.87,0.0,1586.93
ORD02525,2024-02-06,2024-02-12,Sports,Yoga Mat,West,Pune,Corporate,Second Class,3,11480.21,0.1,1524.94
ORD02526,2024-04-10,2024-04-13,Sports,Yoga Mat,South,Hyderabad,Home Office,First Class,7,30277.57,0.0,6486.5
ORD02527,2024-10-22,2024-10-26,Home,Mixer,North,Delhi,Home Office,First Class,2,8561.48,0.05,1223.05
ORD02528,2024-03-16,2024-03-23,Electronics,Keyboard,South,Bengaluru,Home Office,Same Day,5,16424.81,0.2,2495.44
ORD02529,2024-03-16,2024-03-17,Books,Biography,West,Pune,Consumer,Same Day,1,4479.36,0.15,315.84
ORD02530,2024-09-17,2024-09-24,Home,Cookware,East,Patna,Home Office,Same Day,5,6070.84,0.2,192.04
ORD02531,2024-07-08,2024-07-12,Home,Vacuum,North,Lucknow,Home Office,Same Day,2,6872.95,0.05,647.67
ORD02532,2024-07-01,2024-07-05,Electronics,Monitor,North,Chandigarh,Corporate,Same Day,4,16893.41,0.15,1102.98
ORD02533,2024-12-22,2024-12-23,Home,Lamp,South,Chennai,Home Office,Same Day,4,18909.46,0.15,2129.9
ORD02534,2024-05-26,2024-06-02,Books,Biography,West,Pune,Home Office,First Class,5,17419.32,0.3,-385.22
ORD02535,2024-01-15,2024-01-22,Home,Chair,East,Kolkata,Consumer,Same Day,8,30396.34,0.1,6250.57
ORD02536,2024-01-12,2024-01-19,Books,Comics,West,Ahmedabad,Corporate,Same Day,8,12405.47,0.1,2535.97
ORD02537,2024-06-11,2024-06-18,Books,Biography,North,Chandigarh,Corporate,Second Class,8,15068.12,0.1,718.05
ORD02538,2024-07-28,2024-07-31,Home,Mixer,North,Delhi,Corporate,First Class,1,2940.68,0.1,522.54
ORD02539,2024-06-19,2024-06-25,Sports,Cricket Bat,South,Hyderabad,Home Office,Same Day,5,18336.44,0.1,1445.52
ORD02540,2024-08-08,2024-08-09,Fashion,Jeans,East,Kolkata,Home Office,Standard,4,17406.45,0.05,4234.94
ORD02541,2024-06-06,2024-06-11,Electronics,Headphones,West,Mumbai,Home Office,First Class,2,1073.34,0.3,-22.43
ORD02542,2024-02-22,2024-02-28,Books,Novel,North,Lucknow,Corporate,Second Class,7,29407.22,0.0,2862.87
ORD02543,2024-08-05,2024-08-06,Books,Biography,West,Pune,Home Office,Same Day,2,3394.81,0.1,421.22
ORD02544,2024-11-29,2024-12-06,Sports,Dumbbell,North,Chandigarh,Corporate,Second Class,8,29750.18,0.15,2528.14
ORD02545,2024-10-27,2024-10-30,Sports,Football,East,Patna,Consumer,Standard,3,5911.59,0.1,1333.6
ORD02546,2024-04-05,2024-04-09,Fashion,Jeans,South,Hyderabad,Corporate,First Class,4,869.29,0.05,147.65
ORD02547,2024-03-20,2024-03-21,Electronics,Headphones,East,Bhubaneswar,Corporate,Standard,4,12764.32,0.15,509.9
ORD02548,2024-08-18,2024-08-25,Fashion,T-Shirt,South,Bengaluru,Consumer,Second Class,7,14036.84,0.1,1781.43
ORD02549,2024-05-13,2024-05-17,Sports,Tennis Racket,North,Chandigarh,Corporate,First Class,8,29756.12,0.2,1425.82
ORD02550,2024-12-10,2024-12-12,Home,Mixer,South,Chennai,Home Office,Second Class,5,7768.62,0.0,2066.49
ORD02551,2024-07-27,2024-07-31,Sports,Dumbbell,South,Chennai,Corporate,Same Day,2,5557.8,0.3,368.99
ORD02552,2024-12-11,2024-12-13,Books,Biography,North,Delhi,Consumer,Second Class,2,9706.0,0.1,439.4
ORD02553,2024-09-30,2024-10-07,Fashion,Watch,East,Kolkata,Consumer,First Class,5,22616.85,0.15,3607.14
ORD02554,2024-06-16,2024-06-19,Home,Chair,East,Patna,Home Office,Standard,3,10590.24,0.15,1218.68
ORD02555,2024-06-18,2024-06-21,Sports,Tennis Racket,East,Patna,Home Office,Standard,2,9200.07,0.2,1617.75
ORD02556,2024-02-19,2024-02-24,Books,Comics,East,Patna,Consumer,First Class,3,3697.9,0.05,900.41
ORD02557,2024-02-03,2024-02-10,Sports,Tennis Racket,North,Lucknow,Corporate,Same Day,1,3715.23,0.05,918.05
ORD02558,2024-11-07,2024-11-10,Home,Cookware,South,Hyderabad,Home Office,Same Day,3,5089.3,0.05,384.54
ORD02559,2024-04-08,2024-04-11,Home,Mixer,North,Delhi,Consumer,Standard,2,5344.1,0.05,798.6
ORD02560,2024-04-10,2024-04-17,Fashion,Jacket,North,Delhi,Consumer,Standard,4,2409.87,0.3,3.06
ORD02561,2024-08-13,2024-08-18,Fashion,Jeans,North,Delhi,Consumer,Standard,1,4080.64,0.1,130.79
ORD02562,2024-07-27,2024-08-02,Electronics,Keyboard,West,Pune,Home Office,Same Day,5,16927.45,0.1,1590.39
ORD02563,2024-11-01,2024-11-06,Home,Cookware,East,Bhubaneswar,Consumer,Second Class,2,7917.62,0.3,987.73
ORD02564,2024-11-12,2024-11-18,Books,Magazine,East,Bhubaneswar,Consumer,Standard,3,1393.1,0.1,232.49
ORD02565,2024-12-25,2024-12-31,Books,Novel,West,Ahmedabad,Home Office,Second Class,7,24584.73,0.0,2051.69
ORD02566,2024-09-14,2024-09-16,Home,Cookware,South,Hyderabad,Consumer,Standard,2,4283.18,0.05,593.14
ORD02567,2024-03-15,2024-03-16,Books,Biography,West,Mumbai,Home Office,Second Class,7,29478.11,0.2,4003.7
ORD02568,2024-12-04,2024-12-11,Fashion,Jacket,North,Lucknow,Home Office,First Class,1,253.39,0.2,6.61
ORD02569,2024-01-16,2024-01-17,Books,Textbook,South,Hyderabad,Home Office,Same Day,8,3487.6,0.05,301.96
ORD02570,2024-10-11,2024-10-15,Fashion,Watch,East,Patna,Consumer,Second Class,8,29824.62,0.1,5696.87
ORD02571,2024-06-18,2024-06-24,Sports,Yoga Mat,North,Chandigarh,Home Office,Standard,6,6564.47,0.3,605.77
ORD02572,2024-04-03,2024-04-06,Home,Chair,West,Mumbai,Consumer,Same Day,7,2875.64,0.2,-41.02
ORD02573,2024-11-06,2024-11-09,Fashion,Shoes,West,Pune,Consumer,Standard,8,38257.38,0.15,5490.62
ORD02574,2024-02-18,2024-02-22,Fashion,T-Shirt,East,Bhubaneswar,Corporate,First Class,7,33754.68,0.1,2391.44
ORD02575,2024-07-14,2024-07-17,Books,Textbook,South,Hyderabad,Corporate,Second Class,8,21984.38,0.2,1507.24
ORD02576,2024-03-11,2024-03-18,Electronics,Smartphone,West,Ahmedabad,Home Office,Standard,1,2200.11,0.05,510.45
ORD02577,2024-10-28,2024-10-31,Electronics,Laptop,South,Hyderabad,Home Office,Same Day,7,1706.48,0.1,215.7
ORD02578,2024-05-11,2024-05-18,Electronics,Keyboard,North,Delhi,Home Office,First Class,1,1195.11,0.0,277.25
ORD02579,2024-03-03,2024-03-06,Home,Chair,South,Hyderabad,Corporate,Standard,5,8392.95,0.2,1026.12
ORD02580,2024-02-17,2024-02-23,Fashion,Jeans,East,Bhubaneswar,Corporate,Same Day,3,8675.44,0.2,448.36
ORD02581,2024-01-05,2024-01-12,Home,Mixer,East,Patna,Home Office,First Class,4,3221.02,0.3,28.24
ORD02582,2024-12-04,2024-12-06,Sports,Tennis Racket,West,Ahmedabad,Home Office,Second Class,7,29446.36,0.1,3121.3
ORD02583,2024-02-26,2024-03-02,Fashion,Watch,South,Bengaluru,Consumer,Second Class,3,10923.42,0.0,2534.53
ORD02584,2024-10-01,2024-10-07,Home,Cookware,South,Bengaluru,Corporate,Same Day,7,31582.13,0.2,1533.93
ORD02585,2024-10-09,2024-10-11,Books,Comics,West,Ahmedabad,Corporate,First Class,1,3131.9,0.15,190.13
ORD02586,2024-11-21,2024-11-23,Fashion,Watch,East,Patna,Consumer,Same Day,8,14453.36,0.0,1824.16
ORD02587,2024-05-20,2024-05-25,Fashion,Shoes,East,Patna,Home Office,Same Day,3,13902.23,0.3,758.1
ORD02588,2024-03-21,2024-03-25,Fashion,T-Shirt,North,Lucknow,Corporate,First Class,5,24297.58,0.15,3444.93
ORD02589,2024-07-01,2024-07-08,Electronics,Laptop,West,Pune,Corporate,Standard,5,9031.48,0.1,1378.44
ORD02590,2024-01-05,2024-01-12,Fashion,Jacket,East,Kolkata,Consumer,Second Class,7,16204.15,0.2,1059.0
ORD02591,2024-02-13,2024-02-20,Fashion,Watch,South,Bengaluru,Home Office,First Class,2,4201.62,0.05,934.54
ORD02592,2024-10-04,2024-10-11,Sports,Dumbbell,South,Bengaluru,Home Office,Second Class,5,4470.0,0.2,161.6
ORD02593,2024-09-23,2024-09-30,Fashion,Watch,South,Chennai,Corporate,Same Day,7,15183.05,0.0,2938.61
ORD02594,2024-10-10,2024-10-11,Electronics,Laptop,North,Chandigarh,Consumer,First Class,1,4009.44,0.05,950.23
ORD02595,2024-06-26,2024-06-29,Home,Lamp,South,Chennai,Corporate,First Class,7,14848.24,0.3,403.78
ORD02596,2024-08-11,2024-08-15,Books,Novel,East,Kolkata,Corporate,Same Day,3,13451.95,0.0,2730.89
ORD02597,2024-06-02,2024-06-07,Home,Lamp,South,Bengaluru,Home Office,Standard,6,22782.34,0.15,4329.46
ORD02598,2024-12-15,2024-12-17,Electronics,Keyboard,South,Hyderabad,Home Office,First Class,6,12972.52,0.3,717.48
ORD02599,2024-04-21,2024-04-26,Electronics,Smartphone,North,Chandigarh,Consumer,Standard,6,22012.46,0.3,2150.31
ORD02600,2024-08-01,2024-08-04,Books,Comics,East,Bhubaneswar,Consumer,First Class,3,1886.51,0.05,249.5
ORD02601,2024-01-12,2024-01-19,Books,Comics,East,Bhubaneswar,Corporate,First Class,7,1484.93,0.2,151.32
ORD02602,2024-03-19,2024-03-24,Electronics,Keyboard,North,Lucknow,Home Office,First Class,2,4778.41,0.1,497.27
ORD02603,2024-05-21,2024-05-26,Fashion,T-Shirt,East,Patna,Home Office,Second Class,3,5482.37,0.3,-273.78
ORD02604,2024-07-13,2024-07-20,Sports,Cricket Bat,East,Patna,Corporate,Standard,8,12049.15,0.15,1107.01
ORD02605,2024-12-28,2024-12-30,Books,Novel,East,Bhubaneswar,Home Office,First Class,5,18406.82,0.1,2940.09
ORD02606,2024-03-30,2024-04-01,Home,Lamp,West,Ahmedabad,Home Office,Standard,8,5510.99,0.15,910.09
ORD02607,2024-02-27,2024-03-01,Sports,Yoga Mat,North,Chandigarh,Consumer,First Class,7,33206.06,0.3,-723.95
ORD02608,2024-06-19,2024-06-25,Sports,Dumbbell,West,Mumbai,Corporate,Same Day,1,3387.15,0.0,354.34
ORD02609,2024-12-03,2024-12-06,Books,Textbook,East,Patna,Home Office,Same Day,5,6769.41,0.0,1649.9
ORD02610,2024-02-23,2024-02-25,Home,Vacuum,East,Bhubaneswar,Corporate,First Class,8,38537.89,0.1,4249.12
ORD02611,2024-11-13,2024-11-19,Books,Biography,North,Chandigarh,Corporate,Second Class,6,26415.44,0.1,3262.8
ORD02612,2024-06-25,2024-06-29,Home,Vacuum,East,Bhubaneswar,Home Office,First Class,6,17117.41,0.3,1368.97
ORD02613,2024-09-28,2024-10-05,Books,Biography,North,Lucknow,Corporate,Standard,7,14922.39,0.05,3170.75
ORD02614,2024-11-22,2024-11-25,Home,Lamp,South,Bengaluru,Corporate,Standard,4,15039.94,0.3,1314.79
ORD02615,2024-08-15,2024-08-21,Fashion,T-Shirt,West,Mumbai,Home Office,Standard,5,10610.73,0.2,1903.76
ORD02616,2024-06-12,2024-06-17,Fashion,Jacket,West,Ahmedabad,Corporate,Standard,4,19504.51,0.0,3729.15
ORD02617,2024-08-24,2024-08-25,Sports,Cricket Bat,West,Pune,Consumer,Same Day,6,21759.88,0.15,270.17
ORD02618,2024-01-21,2024-01-28,Electronics,Laptop,North,Chandigarh,Consumer,Same Day,6,18934.31,0.0,4010.49
ORD02619,2024-12-24,2024-12-29,Electronics,Monitor,West,Ahmedabad,Consumer,First Class,5,14790.98,0.15,1680.24
ORD02620,2024-05-01,2024-05-07,Fashion,T-Shirt,West,Ahmedabad,Home Office,Same Day,3,2181.72,0.1,317.79
ORD02621,2024-07-07,2024-07-13,Books,Comics,South,Chennai,Corporate,Same Day,4,15979.26,0.15,3275.29
ORD02622,2024-02-13,2024-02-15,Electronics,Monitor,North,Chandigarh,Consumer,First Class,3,2512.89,0.2,57.49
ORD02623,2024-06-07,2024-06-09,Electronics,Smartphone,North,Delhi,Corporate,First Class,5,5549.48,0.2,408.55
ORD02624,2024-10-17,2024-10-21,Sports,Cricket Bat,West,Pune,Corporate,Standard,4,6822.05,0.3,575.63
ORD02625,2024-04-26,2024-05-03,Fashion,Watch,North,Delhi,Corporate,Same Day,1,3388.13,0.15,473.35
ORD02626,2024-12-08,2024-12-12,Fashion,Watch,South,Chennai,Consumer,Same Day,1,2665.6,0.1,176.72
ORD02627,2024-03-05,2024-03-11,Sports,Yoga Mat,North,Delhi,Consumer,Second Class,7,15819.92,0.2,11.66
ORD02628,2024-02-12,2024-02-13,Home,Mixer,East,Patna,Home Office,Same Day,3,5240.71,0.05,1132.1
ORD02629,2024-05-15,2024-05-21,Sports,Tennis Racket,South,Chennai,Home Office,First Class,5,10463.55,0.1,1258.78
ORD02630,2024-02-09,2024-02-10,Books,Biography,South,Bengaluru,Home Office,Standard,6,20969.5,0.1,1804.06
ORD02631,2024-01-10,2024-01-16,Sports,Yoga Mat,North,Delhi,Corporate,Second Class,7,32357.91,0.05,5088.02
ORD02632,2024-06-03,2024-06-10,Electronics,Smartphone,North,Lucknow,Consumer,First Class,4,9335.54,0.3,147.2
ORD02633,2024-09-24,2024-09-26,Books,Novel,East,Bhubaneswar,Consumer,Second Class,3,2987.7,0.0,395.0
ORD02634,2024-07-18,2024-07-19,Fashion,Shoes,North,Delhi,Consumer,Standard,2,2172.01,0.05,354.78
ORD02635,2024-01-06,2024-01-10,Sports,Dumbbell,West,Pune,Home Office,Same Day,8,36464.81,0.0,8257.93
ORD02636,2024-09-04,2024-09-08,Books,Novel,South,Chennai,Home Office,Same Day,7,6251.21,0.2,341.54
ORD02637,2024-09-21,2024-09-25,Electronics,Monitor,South,Bengaluru,Home Office,Standard,8,7255.62,0.1,1009.4
ORD02638,2024-06-01,2024-06-07,Fashion,T-Shirt,West,Ahmedabad,Corporate,Same Day,4,1658.55,0.3,-62.42
ORD02639,2024-01-19,2024-01-22,Fashion,Watch,West,Pune,Home Office,Second Class,5,3620.52,0.2,-12.08
ORD02640,2024-09-06,2024-09-12,Sports,Football,West,Pune,Consumer,Second Class,1,4833.23,0.3,347.66
ORD02641,2024-01-28,2024-01-29,Fashion,Jeans,East,Patna,Home Office,Standard,2,7169.61,0.2,502.77
ORD02642,2024-08-25,2024-08-26,Fashion,Watch,North,Delhi,Corporate,First Class,7,34780.59,0.05,5944.54
ORD02643,2024-03-11,2024-03-18,Home,Mixer,East,Kolkata,Corporate,Second Class,2,6144.27,0.3,677.5
ORD02644,2024-01-13,2024-01-18,Books,Novel,South,Bengaluru,Home Office,Same Day,2,4465.06,0.3,517.25
ORD02645,2024-09-14,2024-09-21,Fashion,Shoes,North,Delhi,Corporate,Second Class,4,4620.55,0.1,642.47
ORD02646,2024-09-02,2024-09-05,Sports,Football,North,Chandigarh,Corporate,First Class,6,14120.67,0.1,2827.76
ORD02647,2024-06-04,2024-06-05,Books,Magazine,South,Hyderabad,Consumer,Second Class,6,4716.99,0.05,952.27
ORD02648,2024-09-03,2024-09-08,Sports,Cricket Bat,South,Bengaluru,Home Office,Standard,6,11788.13,0.3,549.11
ORD02649,2024-12-24,2024-12-25,Home,Cookware,West,Mumbai,Consumer,Standard,8,37271.57,0.0,9370.22
ORD02650,2024-12-23,2024-12-27,Fashion,Jacket,West,Mumbai,Consumer,First Class,5,2769.13,0.1,587.1
ORD02651,2024-06-13,2024-06-15,Electronics,Monitor,East,Patna,Consumer,Same Day,4,15406.71,0.3,632.54
ORD02652,2024-12-07,2024-12-11,Books,Magazine,East,Kolkata,Consumer,Standard,8,30936.22,0.15,2985.38
ORD02653,2024-10-27,2024-11-03,Books,Biography,South,Chennai,Home Office,Same Day,6,28322.18,0.3,2791.39
ORD02654,2024-08-03,2024-08-09,Home,Mixer,West,Mumbai,Home Office,Same Day,1,1292.7,0.05,139.4
ORD02655,2024-09-30,2024-10-07,Fashion,Jacket,East,Bhubaneswar,Consumer,First Class,2,7883.02,0.1,1092.34
ORD02656,2024-06-23,2024-06-30,Books,Textbook,North,Lucknow,Corporate,Second Class,2,9911.94,0.15,88.28
ORD02657,2024-09-01,2024-09-05,Books,Novel,West,Ahmedabad,Consumer,Standard,6,24747.7,0.3,2671.62
ORD02658,2024-12-10,2024-12-16,Electronics,Laptop,West,Ahmedabad,Corporate,Same Day,8,16660.66,0.15,1289.73
ORD02659,2024-04-17,2024-04-20,Fashion,Jacket,South,Hyderabad,Home Office,First Class,8,7425.31,0.15,1051.61
ORD02660,2024-07-13,2024-07-18,Fashion,T-Shirt,South,Hyderabad,Corporate,Same Day,1,3122.5,0.1,691.1
ORD02661,2024-07-27,2024-07-28,Electronics,Monitor,West,Ahmedabad,Consumer,Second Class,3,13879.23,0.3,1021.04
